#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;1;1;0/0;0/0;0/0;0/0;0/0;0/16;0/0;0/16;0/0;0/1;0/0;0/0;0/0;0/0
20279.98;0;240;1;1;0/20279.98;0/14920.44;0/20279.98;0/20279.98;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/240;0/0;0/546
20339.99;0;241;1;1;0/20339.99;0/14967.19;0/20339.99;0/20339.99;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/241;0/0;0/547
20400;0;242;1;1;0/20400;0/15017.28;0/20400;0/20400;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/242;0/0;0/548
20459.91;0;243;1;1;0/20459.91;0/15057.41;0/20459.91;0/20459.91;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/243;0/0;0/550
20519.74;0;244;1;1;0/20519.74;0/15107.32;0/20519.74;0/20519.74;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/244;0/0;0/551
20579.87;0;245;1;1;0/20579.87;0/15157.54;0/20579.87;0/20579.87;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/245;0/0;0/552
20639.83;0;246;1;1;0/20639.83;0/15207.58;0/20639.83;0/20639.83;0/17;0/24;0/17;0/24;0/0;0/1;0/0;0/246;0/0;0/553
20699.76;0;247;1;1;0/20699.76;0/15257.6;0/20699.76;0/20699.76;0/17;0/25;0/17;0/25;0/0;0/1;0/0;0/247;0/0;0/554
20759.72;0;247;1;1;0/20759.72;0/15317.55;0/20759.72;0/20759.72;0/17;0/21;0/17;0/25;0/0;0/1;0/0;0/247;0/0;0/554
20819.88;0;248;1;1;0/20819.88;0/15334.05;0/20819.88;0/20819.88;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/248;0/0;0/559
20879.82;0;248;1;1;0/20879.82;0/15388.85;0/20879.82;0/20879.82;0/17;0/18;0/17;0/22;0/0;0/1;0/0;0/248;0/0;0/559
20939.6;0;249;1;1;0/20939.6;0/15414.52;0/20939.6;0/20939.6;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/249;0/0;0/563
20999.67;0;249;1;1;0/20999.67;0/15469.11;0/20999.67;0/20999.67;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/249;0/0;0/563
21059.95;0;250;1;1;0/21059.95;0/15519.43;0/21059.95;0/21059.95;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/250;0/0;0/564
21119.67;0;251;1;1;0/21119.67;0/15569.23;0/21119.67;0/21119.67;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/251;0/0;0/565
21179.61;0;252;1;1;0/21179.61;0/15624.71;0/21179.61;0/21179.61;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/252;0/0;0/566
21239.88;0;252;1;1;0/21239.88;0/15679.49;0/21239.88;0/21239.88;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/252;0/0;0/566
21299.82;0;253;1;1;0/21299.82;0/15720.1;0/21299.82;0/21299.82;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/253;0/0;0/568
21359.8;0;254;1;1;0/21359.8;0/15764.91;0/21359.8;0/21359.8;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/254;0/0;0/570
21419.71;0;254;1;1;0/21419.71;0/15820.36;0/21419.71;0/21419.71;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/254;0/0;0/570
21480;0;255;1;1;0/21480;0/15870.93;0/21480;0/21480;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/255;0/0;0/571
21539.78;0;256;1;1;0/21539.78;0/15911.45;0/21539.78;0/21539.78;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/256;0/0;0/573
21599.72;0;257;1;1;0/21599.72;0/15961.65;0/21599.72;0/21599.72;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/257;0/0;0/574
21659.77;0;258;1;1;0/21659.77;0/16011.82;0/21659.77;0/21659.77;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/258;0/0;0/575
21719.96;0;259;1;1;0/21719.96;0/16062.05;0/21719.96;0/21719.96;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/259;0/0;0/576
21779.78;0;260;1;1;0/21779.78;0/16111.95;0/21779.78;0/21779.78;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/260;0/0;0/577
21839.61;0;261;1;1;0/21839.61;0/16161.87;0/21839.61;0/21839.61;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/261;0/0;0/578
21899.75;0;262;1;1;0/21899.75;0/16212.94;0/21899.75;0/21899.75;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/262;0/0;0/579
21959.77;0;262;1;1;0/21959.77;0/16272.29;0/21959.77;0/21959.77;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/262;0/0;0/579
22019.66;0;263;1;1;0/22019.66;0/16322.25;0/22019.66;0/22019.66;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/263;0/0;0/580
22079.85;0;264;1;1;0/22079.85;0/16353.37;0/22079.85;0/22079.85;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/264;0/0;0/583
22139.62;0;265;1;1;0/22139.62;0/16403.23;0/22139.62;0/22139.62;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/265;0/0;0/584
22199.72;0;266;1;1;0/22199.72;0/16453.41;0/22199.72;0/22199.72;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/266;0/0;0/585
22259.88;0;266;1;1;0/22259.88;0/16513.57;0/22259.88;0/22259.88;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/266;0/0;0/585
22319.89;0;267;1;1;0/22319.89;0/16563.67;0/22319.89;0/22319.89;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/267;0/0;0/586
22379.71;0;268;1;1;0/22379.71;0/16581.9;0/22379.71;0/22379.71;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/268;0/0;0/591
22439.97;0;268;1;1;0/22439.97;0/16634.35;0/22439.97;0/22439.97;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/268;0/0;0/591
22499.89;0;269;1;1;0/22499.89;0/16684.36;0/22499.89;0/22499.89;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/269;0/0;0/592
22559.93;0;270;1;1;0/22559.93;0/16734.48;0/22559.93;0/22559.93;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/270;0/0;0/593
22619.66;0;271;1;1;0/22619.66;0/16784.3;0/22619.66;0/22619.66;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/271;0/0;0/594
22679.8;0;272;1;1;0/22679.8;0/16824.7;0/22679.8;0/22679.8;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/272;0/0;0/597
22739.92;0;272;1;1;0/22739.92;0/16855.26;0/22739.92;0/22739.92;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/272;0/0;0/599
22799.64;0;273;1;1;0/22799.64;0/16895.16;0/22799.64;0/22799.64;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/273;0/0;0/601
22859.82;0;274;1;1;0/22859.82;0/16951.25;0/22859.82;0/22859.82;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/274;0/0;0/602
22919.59;0;274;1;1;0/22919.59;0/16985.84;0/22919.59;0/22919.59;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/274;0/0;0/604
22979.87;0;275;1;1;0/22979.87;0/17036.21;0/22979.87;0/22979.87;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/275;0/0;0/605
23039.7;0;276;1;1;0/23039.7;0/17086.13;0/23039.7;0/23039.7;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/276;0/0;0/606
23099.85;0;276;1;1;0/23099.85;0/17146.28;0/23099.85;0/23099.85;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/276;0/0;0/606
23159.62;0;277;1;1;0/23159.62;0/17186.32;0/23159.62;0/23159.62;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/277;0/0;0/608
23219.93;0;278;1;1;0/23219.93;0/17236.72;0/23219.93;0/23219.93;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/278;0/0;0/609
23279.95;0;279;1;1;0/23279.95;0/17296.32;0/23279.95;0/23279.95;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/279;0/0;0/610
23339.7;0;279;1;1;0/23339.7;0/17346.57;0/23339.7;0/23339.7;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/279;0/0;0/610
23399.98;0;280;1;1;0/23399.98;0/17397.15;0/23399.98;0/23399.98;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/280;0/0;0/611
23459.74;0;281;1;1;0/23459.74;0/17438.01;0/23459.74;0/23459.74;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/281;0/0;0/613
23519.98;0;281;1;1;0/23519.98;0/17487.64;0/23519.98;0/23519.98;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/281;0/0;0/614
23579.97;0;282;1;1;0/23579.97;0/17518.41;0/23579.97;0/23579.97;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/282;0/0;0/617
23639.89;0;283;1;1;0/23639.89;0/17576.23;0/23639.89;0/23639.89;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/283;0/0;0/618
23699.62;0;283;1;1;0/23699.62;0/17618.27;0/23699.62;0/23699.62;0/17;0/15;0/17;0/17;0/0;0/1;0/0;0/283;0/0;0/619
23759.85;0;284;1;1;0/23759.85;0/17658.72;0/23759.85;0/23759.85;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/284;0/0;0/621
23819.88;0;285;1;1;0/23819.88;0/17708.84;0/23819.88;0/23819.88;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/285;0/0;0/622
23879.7;0;286;1;1;0/23879.7;0/17758.75;0/23879.7;0/23879.7;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/286;0/0;0/623
23940;0;287;1;1;0/23940;0/17811.45;0/23940;0/23940;0/17;0/15;0/17;0/16;0/0;0/1;0/0;0/287;0/0;0/624
23999.59;0;287;1;1;0/23999.59;0/17830.3;0/23999.59;0/23999.59;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/287;0/0;0/628
24059.8;0;288;1;1;0/24059.8;0/17880.92;0/24059.8;0/24059.8;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/288;0/0;0/629
24119.85;0;289;1;1;0/24119.85;0/17930.68;0/24119.85;0/24119.85;0/17;0/17;0/17;0/18;0/0;0/1;0/0;0/289;0/0;0/631
24179.9;0;289;1;1;0/24179.9;0/17971.36;0/24179.9;0/24179.9;0/17;0/15;0/17;0/17;0/0;0/1;0/0;0/289;0/0;0/632
24239.8;0;290;1;1;0/24239.8;0/18011.89;0/24239.8;0/24239.8;0/17;0/15;0/17;0/17;0/0;0/1;0/0;0/290;0/0;0/635
24299.88;0;290;1;1;0/24299.88;0/18023.12;0/24299.88;0/24299.88;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/290;0/0;0/639
24359.68;0;291;1;1;0/24359.68;0/18080.4;0/24359.68;0/24359.68;0/17;0/16;0/17;0/16;0/0;0/1;0/0;0/291;0/0;0/640
24419.83;0;292;1;1;0/24419.83;0/18126.18;0/24419.83;0/24419.83;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/292;0/0;0/641
24479.86;0;293;1;1;0/24479.86;0/18177.82;0/24479.86;0/24479.86;0/17;0/17;0/17;0/17;0/0;0/1;0/0;0/293;0/0;0/642
24539.74;0;293;1;1;0/24539.74;0/18233.81;0/24539.74;0/24539.74;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/293;0/0;0/642
24599.75;0;294;1;1;0/24599.75;0/18283.85;0/24599.75;0/24599.75;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/294;0/0;0/643
24659.79;0;295;1;1;0/24659.79;0/18334.21;0/24659.79;0/24659.79;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/295;0/0;0/644
24719.83;0;296;1;1;0/24719.83;0/18369.1;0/24719.83;0/24719.83;0/17;0/17;0/17;0/18;0/0;0/1;0/0;0/296;0/0;0/647
24779.75;0;296;1;1;0/24779.75;0/18405.53;0/24779.75;0/24779.75;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/296;0/0;0/649
24839.91;0;297;1;1;0/24839.91;0/18456.01;0/24839.91;0/24839.91;0/17;0/19;0/17;0/19;0/0;0/1;0/0;0/297;0/0;0/650
24899.94;0;298;1;1;0/24899.94;0/18506.12;0/24899.94;0/24899.94;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/298;0/0;0/651
24959.79;0;298;1;1;0/24959.79;0/18565.97;0/24959.79;0/24959.79;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/298;0/0;0/651
25019.91;0;299;1;1;0/25019.91;0/18616.18;0/25019.91;0/25019.91;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/299;0/0;0/652
25079.8;0;300;1;1;0/25079.8;0/18666.33;0/25079.8;0/25079.8;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/300;0/0;0/653
25139.64;0;300;1;1;0/25139.64;0/18726.17;0/25139.64;0/25139.64;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/300;0/0;0/653
25199.6;0;301;1;1;0/25199.6;0/18776.21;0/25199.6;0/25199.6;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/301;0/0;0/654
25259.74;0;302;1;1;0/25259.74;0/18816.83;0/25259.74;0/25259.74;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/302;0/0;0/656
25319.83;0;303;1;1;0/25319.83;0/18848.9;0/25319.83;0/25319.83;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/303;0/0;0/659
25379.84;0;304;1;1;0/25379.84;0/18903.81;0/25379.84;0/25379.84;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/304;0/0;0/660
25439.97;0;304;1;1;0/25439.97;0/18948.42;0/25439.97;0/25439.97;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/304;0/0;0/661
25499.95;0;305;1;1;0/25499.95;0/18998.42;0/25499.95;0/25499.95;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/305;0/0;0/662
25559.95;0;306;1;1;0/25559.95;0/19038.85;0/25559.95;0/25559.95;0/17;0/16;0/17;0/18;0/0;0/1;0/0;0/306;0/0;0/664
25619.6;0;307;1;1;0/25619.6;0/19078.9;0/25619.6;0/25619.6;0/17;0/16;0/17;0/19;0/0;0/1;0/0;0/307;0/0;0/666
25679.9;0;308;1;1;0/25679.9;0/19119.45;0/25679.9;0/25679.9;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/308;0/0;0/669
25739.8;0;308;1;1;0/25739.8;0/19159.57;0/25739.8;0/25739.8;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/308;0/0;0/670
25799.81;0;309;1;1;0/25799.81;0/19209.66;0/25799.81;0/25799.81;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/309;0/0;0/671
25859.98;0;310;1;1;0/25859.98;0/19259.85;0/25859.98;0/25859.98;0/17;0/16;0/17;0/17;0/0;0/1;0/0;0/310;0/0;0/672
25919.79;0;311;1;1;0/25919.79;0/19309.7;0/25919.79;0/25919.79;0/17;0/17;0/17;0/18;0/0;0/1;0/0;0/311;0/0;0/673
25979.93;0;312;1;1;0/25979.93;0/19359.94;0/25979.93;0/25979.93;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/312;0/0;0/674
26039.81;0;313;1;1;0/26039.81;0/19409.91;0/26039.81;0/26039.81;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/313;0/0;0/675
26099.81;0;314;1;1;0/26099.81;0/19459.99;0/26099.81;0/26099.81;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/314;0/0;0/676
26159.97;0;315;1;1;0/26159.97;0/19518.05;0/26159.97;0/26159.97;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/315;0/0;0/677
26219.69;0;315;1;1;0/26219.69;0/19560.09;0/26219.69;0/26219.69;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/315;0/0;0/678
26279.77;0;316;1;1;0/26279.77;0/19610.37;0/26279.77;0/26279.77;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/316;0/0;0/679
26339.8;0;317;1;1;0/26339.8;0/19660.56;0/26339.8;0/26339.8;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/317;0/0;0/680
26399.85;0;318;1;1;0/26399.85;0/19701.05;0/26399.85;0/26399.85;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/318;0/0;0/682
26459.9;0;319;1;1;0/26459.9;0/19751.18;0/26459.9;0/26459.9;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/319;0/0;0/683
26519.71;0;319;1;1;0/26519.71;0/19811;0/26519.71;0/26519.71;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/319;0/0;0/683
26579.75;0;320;1;1;0/26579.75;0/19861.32;0/26579.75;0/26579.75;0/17;0/22;0/17;0/23;0/0;0/1;0/0;0/320;0/0;0/684
26639.93;0;321;1;1;0/26639.93;0/19911.54;0/26639.93;0/26639.93;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/321;0/0;0/685
26699.65;0;322;1;1;0/26699.65;0/19941.97;0/26699.65;0/26699.65;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/322;0/0;0/688
26759.66;0;323;1;1;0/26759.66;0/19999.88;0/26759.66;0/26759.66;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/323;0/0;0/689
26819.98;0;323;1;1;0/26819.98;0/20033;0/26819.98;0/26819.98;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/323;0/0;0/691
26879.9;0;324;1;1;0/26879.9;0/20083.01;0/26879.9;0/26879.9;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/324;0/0;0/692
26939.72;0;325;1;1;0/26939.72;0/20137.53;0/26939.72;0/26939.72;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/325;0/0;0/693
26999.82;0;325;1;1;0/26999.82;0/20193.02;0/26999.82;0/26999.82;0/17;0/21;0/17;0/23;0/0;0/1;0/0;0/325;0/0;0/693
27059.86;0;326;1;1;0/27059.86;0/20233.44;0/27059.86;0/27059.86;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/326;0/0;0/695
27119.75;0;327;1;1;0/27119.75;0/20283.44;0/27119.75;0/27119.75;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/327;0/0;0/696
27179.6;0;328;1;1;0/27179.6;0/20333.33;0/27179.6;0/27179.6;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/328;0/0;0/697
27239.98;0;329;1;1;0/27239.98;0/20386.54;0/27239.98;0/27239.98;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/329;0/0;0/698
27299.85;0;329;1;1;0/27299.85;0/20433.79;0/27299.85;0/27299.85;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/329;0/0;0/699
27359.7;0;330;1;1;0/27359.7;0/20459.35;0/27359.7;0/27359.7;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/330;0/0;0/703
27419.65;0;330;1;1;0/27419.65;0/20475.44;0/27419.65;0/27419.65;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/330;0/0;0/707
27479.9;0;331;1;1;0/27479.9;0/20525.77;0/27479.9;0/27479.9;0/17;0/21;0/17;0/22;0/0;0/1;0/0;0/331;0/0;0/708
27539.64;0;332;1;1;0/27539.64;0/20575.6;0/27539.64;0/27539.64;0/17;0/23;0/17;0/23;0/0;0/1;0/0;0/332;0/0;0/709
27599.94;0;333;1;1;0/27599.94;0/20625.99;0/27599.94;0/27599.94;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/333;0/0;0/710
27659.96;0;334;1;1;0/27659.96;0/20676.09;0/27659.96;0/27659.96;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/334;0/0;0/711
27719.83;0;335;1;1;0/27719.83;0/20728.57;0/27719.83;0/27719.83;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/335;0/0;0/712
27779.97;0;335;1;1;0/27779.97;0/20786.22;0/27779.97;0/27779.97;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/335;0/0;0/712
27839.58;0;336;1;1;0/27839.58;0/20836.1;0/27839.58;0/27839.58;0/17;0/22;0/17;0/22;0/0;0/1;0/0;0/336;0/0;0/713
27899.72;0;337;1;1;0/27899.72;0/20879.94;0/27899.72;0/27899.72;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/337;0/0;0/715
27959.91;0;337;1;1;0/27959.91;0/20927.19;0/27959.91;0/27959.91;0/17;0/17;0/17;0/19;0/0;0/1;0/0;0/337;0/0;0/716
28019.99;0;338;1;1;0/28019.99;0/20947.75;0/28019.99;0/28019.99;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/338;0/0;0/720
28079.78;0;339;1;1;0/28079.78;0/21002.24;0/28079.78;0/28079.78;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/339;0/0;0/721
28139.58;0;339;1;1;0/28139.58;0/21057.41;0/28139.58;0/28139.58;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/339;0/0;0/721
28199.62;0;340;1;1;0/28199.62;0/21107.54;0/28199.62;0/28199.62;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/340;0/0;0/722
28259.74;0;341;1;1;0/28259.74;0/21147.88;0/28259.74;0/28259.74;0/17;0/19;0/17;0/21;0/0;0/1;0/0;0/341;0/0;0/724
28319.73;0;342;1;1;0/28319.73;0/21181.77;0/28319.73;0/28319.73;0/17;0/19;0/17;0/20;0/0;0/1;0/0;0/342;0/0;0/727
28379.76;0;342;1;1;0/28379.76;0/21208.81;0/28379.76;0/28379.76;0/17;0/20;0/17;0/21;0/0;0/1;0/0;0/342;0/0;0/730
28439.99;0;343;1;1;0/28439.99;0/21259.13;0/28439.99;0/28439.99;0/17;0/20;0/17;0/22;0/0;0/1;0/0;0/343;0/0;0/731
28499.67;0;344;1;1;0/28499.67;0/21299.28;0/28499.67;0/28499.67;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/344;0/0;0/733
28559.63;0;345;1;1;0/28559.63;0/21349.32;0/28559.63;0/28559.63;0/17;0/21;0/17;0/21;0/0;0/1;0/0;0/345;0/0;0/734
28619.72;0;346;1;1;0/28619.72;0/21404.91;0/28619.72;0/28619.72;0/17;0/18;0/17;0/20;0/0;0/1;0/0;0/346;0/0;0/735
28679.93;0;346;1;1;0/28679.93;0/21420.96;0/28679.93;0/28679.93;0/17;0/20;0/17;0/20;0/0;0/1;0/0;0/346;0/0;0/739
28739.89;0;347;1;1;0/28739.89;0/21459.44;0/28739.89;0/28739.89;0/17;0/18;0/17;0/18;0/0;0/1;0/0;0/347;0/0;0/742
28799.61;0;347;1;1;0/28799.61;0/21511.34;0/28799.61;0/28799.61;0/17;0/18;0/17;0/19;0/0;0/1;0/0;0/347;0/0;0/742
